4
243
243
243
243
243
237
237
243
243
243
243
243
243
242
237
243
243
243
243
243
243
243
237
237
243
243
218
219
219
218
218
213
212
243
243
243
243
243
243
237
237
243
243
218
218
219
219
219
219
212
212
218
218
218
219
219
218
219
219
212
212
218
218
218
219
219
219
219
219
213
212
218
219
218
218
219
218
219
219
213
212
219
218
219
219
218
219
219
219
213
212
212
219
218
218
219
219
219
219
215


6
368
369
363
363
368
369
362
363
369
369
369
363
369
369
368
363
369
368
369
363
369
369
369
363
369
369
369
363
369
368
369
362
369
369
369
363
369
368
369
363
369
369
369
363
369
369
369
363
369
369
369
363
369
369
369
363
363
369
369
362
362
368
369
363
363
369
369
362
362
368
369
363
363
369
369
363
363
369
369
367
363
369
369
369
363
369
369
369
363
368
369
369
363
369
369
369
363
369
369
369

8
452
452
447
452
452
446
453
452
446
453
453
447
452
453
446
452
452
447
452
453
446
452
452
446
452
453
446
453
453
446
446
453
446
446
453
446
446
452
446
447
453
446
446
452
452
446
452
452
446
453
452
446
452
453
446
453
453
447
452
453
447
453
452
446
453
452
446
452
453
446
452
452
446
453
452
446
453
452
446
452
453
446
452
452
447
452
452
446
453
452
447
446
453
446
446
453
446
447
452
447

10
592
586
595
590
596
589
586
589
586
592
586
592
589
592
589
592
589
595
586
592
589
586
595
589
596
589
596
586
595
589
596
589
595
589
595
589
589
596
589
595
590
595
589
595
590
595
589
595
589
595
589
589
596
589
595
590
596
589
596
589
595
590
595
589
595
589
589
595
590
596
590
596
589
595
589
595
590
595
589
595
589
589
595
590
595
589
595
589
596
589
595
589
595
589
595
589
590
595
589
596

12
686
680
686
680
680
680
680
686
680
687
680
686
680
680
680
680
687
680
686
680
686
680
680
680
681
686
680
686
680
686
680
680
681
680
686
680
686
680
687
680
681
680
680
687
680
686
680
686
680
680
681
680
686
681
686
680
683
680
680
680
680
686
680
686
680
686
680
680
680
680
686
680
686
680
685
680
681
681
680
686
680
686
680
686
680
680
680
680
686
680
686
680
685
680
680
680
680
686
680
687

14
836
830
830
830
830
854
830
837
854
854
854
830
831
831
836
830
855
830
831
855
830
836
830
831
836
830
830
830
830
830
830
836
830
830
831
830
830
854
861
830
854
830
855
854
855
864
855
858
858
858
855
858
860
858
858
858
861
858
858
855
858
858
858
855
858
858
858
861
855
858
855
854
831
831
836
830
831
831
830
830
830
836
830
830
836
831
831
830
830
830
830
836
830
830
831
830
830
830
837
830
